txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
CITI0000003527,AUTH00003527,453242******4383,453242,4383,12/27,MASTERCARD,CREDIT,2025-11-30,04:30:30,2025-11-30T04:30:30.342349,22673.42,INR,14139.72,,0.0,REFUND,20000.0,,"Kadakia, Vaidya and Sharaf",5499.0,,Hyderabad,,USA,809006.0,"90
Mannan",TRM25835,7.0,2.0,N,A973JT,5,,2025-11-30,,P,,CITI0001,453241.0,453242,VISA840759858,,36.16,14.91,REF000000003527,3527.0,B9495,2025-12-03,,,,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000008253,AUTH00003528,159840******4840,159840,4840,12/30,AMEX,PREPAID,2025-12-11,04:30:30,,213.7,AED,,,9.0,PREAUTH,,CITI367910,Srinivasan-Balakrishnan,5541.0,,Jaipur,,IND,193109.0,,TRM37508,10.0,0.0,N,A856RR,0,,2025-12-11,N,P,N,CITI0001,453242.0,159840,VISA252574138,66.14,,,REF000000003528,3528.0,B3297,2025-12-13,9.0,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003529,AUTH00003529,453244******3246,453244,3246,03/32,DISCOVER,DEBIT,1999-12-31,23:59:59,1999-12-31T23:59:59,12055.36,INR,,,1.0,,10000.0,,Ben PLC,,,Delhi,Goa,GBR,836036.0,"453, Merchant Nagar",TRM92236,5.0,0.0,Y,A412LI,0,,1999-12-31,,U,,CITI0001,453246.0,453244,VISA994073637,45.79,23.94,,REF000000003529,3529.0,,2000-01-02,,MEDIUM,,,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003530,AUTH00003530,453245******8465,453245,8465,01/32,AMEX,DEBIT,2025-11-21,04:30:30,2025-11-21T04:30:30.342349,2143.28,INR,,EUR,0.0,PURCHASE,20000.0,CITI507911,"Sanghvi, Oza and Sethi",,,Lucknow,Uttar Pradesh,GBR,175440.0,"H.No. 28
Chand Street",TRM72677,5.0,0.0,Y,A779DZ,0,,2025-11-21,U,,Y,CITI0001,453242.0,453245,VISA435788889,,32.43,20.51,REF000000003530,3530.0,B4854,2025-11-22,,LOW,,,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003531,AUTH00003531,453246******6176,453246,6176,03/29,MASTERCARD,CREDIT,2025-12-28,04:30:30,2025-12-28T04:30:30.342349,6559.8,INR,,,9.0,,20000.0,CITI673020,"Golla, Ramachandran and Wali",5912.0,,Indore,West Bengal,SGP,410702.0,,TRM16000,81.0,2.0,N,A410ID,0,,2025-12-28,,S,Y,CITI0001,453245.0,453246,VISA411342363,,7.34,13.45,REF000000003531,3531.0,B5137,2025-12-30,,HIGH,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.342349
,AUTH00003532,453243******4927,453243,4927,09/28,AMEX,PREPAID,2026-01-01,04:30:30,2026-01-01T04:30:30.342349,21133.72,INR,19020.61,,9.0,CASH_WITHDRAWAL,10000.0,CITI252147,"Viswanathan, Master and Singhal",5912.0,,Nagpur,,USA,903601.0,,TERMINAL,2.0,2.0,N,A498KM,59,,2026-01-01,R,U,Y,CITI0001,453246.0,453243,VISA992338087,,22.66,8.6,REF000000003532,3532.0,B9754,2026-01-02,,MEDIUM,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003533,AUTH00003533,453241******8628,453241,8628,12/31,VISA,PREPAID,2025-11-08,04:30:30,2025-11-08T04:30:30.342349,23934.28,INR,,INR,21.0,CASH_WITHDRAWAL,0.0,CITI999154,Nayar Group,7523.0,,Chandigarh,West Bengal,SGP,451048.0,,TRM30400,5.0,8.0,N,A560HF,5,,2025-11-08,R,U,N,CITI0001,453244.0,453241,VISA310527912,105.97,9.53,29.82,REF000000003533,3533.0,,2025-11-10,,LOW,N,,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003534,AUTH00003534,453242******2240,453242,2240,06/30,MASTERCARD,DEBIT,2025-12-05,04:30:30,2025-12-05T04:30:30.342349,14684.83,INR,539.71,USD,9.0,VOID,0.0,CITI795977,Bhandari and Sons,4121.0,,,Gujarat,ARE,,"H.No. 913, Ramaswamy Street",TRM93573,7.0,1.0,N,,0,,2025-12-05,,,Y,CITI0001,453243.0,453242,VISA193524855,54.7,42.36,18.51,REF000000003534,3534.0,B5567,2025-12-08,31.0,,,,CITI,CITI_BANK,2026-01-05T04:30:30.342349
CITI0000003535,AUTH00003535,5562519,556251,2519,12/30,DISCOVER,PREPAID,2025-11-12,04:30:30,2025-11-12T04:30:30.342349,11991.07,INR,,INR,9.0,,90000.0,CITI871106,Nanda Ltd,6011.0,,,Meghalaya,IND,415330.0,,TRM31528,5.0,6.0,N,A615IC,0,,2025-11-12,,U,Y,CITI0001,453241.0,556251,VISA274357781,,42.03,,REF000000003535,3535.0,B3906,2025-11-14,89.0,,U,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003536,AUTH00003536,453241******6384,453241,6384,10/32,MASTERCARD,PREPAID,2025-11-29,04:30:30,2025-11-29T04:30:30.352515,24712.69,INR,,,1.0,VOID,20000.0,CITI466327,,5942.0,,Kochi,Mizoram,ARE,599446.0,,TRM20143,90.0,8.0,Y,A047AW,0,,2025-11-29,Y,,N,CITI0001,453242.0,453241,VISA704538161,173.72,24.01,,REF000000003536,3536.0,B3365,2025-11-30,,,,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
,AUTH00003537,931809******1244,931809,1244,10/29,,CREDIT,2026-04-08,04:30:30,2026-04-08T04:30:30.352515,22552.37,INR,14728.43,,21.0,TIMEOUT,10000.0,CITI459950,"Merchant, Deep and Agrawal",5651.0,,Kolkata,West Bengal,IND,123.0,,TRM72269,81.0,8.0,Y,A308XM,79,,2026-04-08,S,U,Y,CITI0001,453246.0,931809,VISA682379280,,19.76,,REF000000003537,3537.0,B8632,2026-04-10,7.0,,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003538,AUTH00003538,453243******3254,453243,3254,04/26,VISA,DEBIT,2025-11-09,04:30:30,2025-11-09T04:30:30.352515,16301.48,INR,16957.52,,1.0,VOID,20000.0,CITI852309,Agarwal Group,,,Jaipur,Haryana,ARE,760759.0,,TRM55535,90.0,6.0,Y,A449NX,0,,2025-11-09,,M,N,CITI0001,453242.0,453243,VISA415942299,,,12.6,REF000000003538,3538.0,B9403,2025-11-12,77.0,,A,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003539,AUTH00003539,453243******1962,453243,1962,11/31,MASTERCARD,CREDIT,2025-12-01,04:30:30,2025-12-01T04:30:30.352515,13524.01,INR,,INR,9.0,CASH_WITHDRAWAL,0.0,CITI145933,De Group,5411.0,,Indore,,SGP,109070.0,,TRM18719,81.0,0.0,Y,A251NB,0,,2025-12-01,,S,N,CITI0001,453244.0,453243,VISA934720531,97.3,15.13,,REF000000003539,3539.0,B8718,2025-12-04,,HIGH,,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003540CITI0000003540,AUTH00003540,453246******1260,453246,1260,13/28,DISCOVER,CREDIT,11/21/2025,04:30:30,2025-11-21T04:30:30.352515,20360.1,GBP,,EUR,21.0,VOID,10000.0,CITI102288,"Agate, Sachdev and Aurora",5912.0,,Chennai,Bihar,USA,898035.0,"H.No. 924
Dasgupta Marg",TRM75696,90.0,6.0,Y,A641NS,85,,2025-11-21,Y,S,N,CITI0001,453245.0,453246,VISA318645212,185.74,8.36,16.59,REF000000003540,3540.0,B1530,2025-11-24,68.0,MEDIUM,,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003541,AUTH00003541,453241******5172,453241,5172,04/32,VISA,DEBIT,2025-12-06,04:30:30,2025-12-06T04:30:30.352515,23728.16,INR,,,21.0,VOID,90000.0,,Sachar-Dash,,,,Himachal Pradesh,SGP,580205.0,"46
Yohannan Chowk",TRM82733,81.0,6.0,N,A022LG,0,,2025-12-06,,N,,CITI0001,453243.0,453241,VISA110959854,,14.5,,REF000000003541,3541.0,B4566,2025-12-07,39.0,,U,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003542,AUTH00003542,453245******0306,453245,306,05/28,MASTERCARD,PREPAID,2025-11-20,04:30:30,2025-11-20T04:30:30.352515,22783.95,INR,,,21.0,PREAUTH,10000.0,CITI104080,Karan and Sons,,,Jaipur,Arunachal Pradesh,IND,546320.0,"H.No. 190
Garg Chowk",TRM37192,10.0,8.0,N,,0,,2025-11-20,,U,Y,CITI0001,453245.0,453245,VISA261971943,,40.43,16.48,REF000000003542,3542.0,B5990,2025-11-22,,MEDIUM,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
,AUTH00003543,453244******9805,453244,9805,03/30,AMEX,CREDIT,2025-11-12,04:30:30,2025-11-12T04:30:30.352515,999999999.99,SGD,,,9.0,ERROR,20000.0,CITI678288,,,,Indore,Sikkim,SGP,115009.0,,TRM54071,7.0,6.0,Y,A919JP,86,,2025-11-12,U,N,N,CITI0001,453244.0,453244,VISA485403965,154.01,26.19,,,3543.0,B6250,2025-11-15,1.0,,A,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003544,AUTH00003544,453241******5050,453241,5050,10/32,VISA,DEBIT,2025-12-11,04:30:30,2025-12-11T04:30:30.352515,-285.46,INR,,,21.0,CASH_WITHDRAWAL,10000.0,CITI797745,"Sehgal, Gole and Palla",4121.0,,Nagpur,Nagaland,GBR,,"19/89, Puri Path",TRM88399,5.0,6.0,N,A336EC,62,,2025-12-11,N,U,Y,CITI0001,453246.0,453241,VISA631726971,35.92,28.07,16.21,REF000000003544,3544.0,B1507,2025-12-14,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003545,AUTH00003545,453244******0466,453244,466,11/28,MASTERCARD,DEBIT,2025-12-18,04:30:30,2025-12-18T04:30:30.352515,11545.05,INR,,,0.0,PURCHASE,10000.0,CITI544180,"Ramesh, Rao and Kara",,,Bhopal,Assam,USA,,,TRM40600,90.0,0.0,Y,,0,,2025-12-18,,P,,CITI0001,453242.0,453244,VISA610003480,48.49,,,REF000000003545,3545.0,B4298,2025-12-20,,,A,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003546CITI0000003546,AUTH00003546,234622******0549,234622,549,12/27,AMEX,PREPAID,2026-06-21,04:30:30,2026-06-21T04:30:30.352515,,INR,12670.28,,20.0,VOID,20000.0,,MERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANTMERCHANT,,,Jaipur,,SGP,123.0,"92/50
Basu Nagar",TRM74273,90.0,8.0,N,A118TS,0,,0000-00-00,,,N,CITI0001,453243.0,234622,VISA646492328,,,,REF000000003546,3546.0,B1173,2026-06-24,44.0,HIGH,U,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI,AUTH00003547,000000******0000,0,0,01/29,MASTERCARD,DEBIT,2025-12-26,04:30:30,2025-12-26T04:30:30.352515,0.0,INR,,,9.0,PURCHASE,20000.0,CITI846401,"Dubey, Behl and Patla",5691.0,,,Maharashtra,IND,531830.0,"07/93, Sarma Street",TRM99749,81.0,1.0,N,A130HY,0,,2025-12-26,U,,Y,CITI0001,453243.0,0,VISA138192432,194.12,-9.06,,REF000000003547,3547.0,B8311,2025-12-28,17.0,,A,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003548,AUTH00003548,453241******9607,453241,9607,05/26,DISCOVER,PREPAID,2025-12-19,04:30:30,2025-12-19T04:30:30.352515,10552.48,INR,,USD,20.0,,10000.0,CITI881658,"Ram, Rege and Ramaswamy",,,,Tamil Nadu,GBR,764034.0,"14/82, Saini Path",TRM12290,10.0,6.0,Y,,0,,2025-12-19,U,N,,CITI0001,453246.0,453241,VISA686980102,103.24,,,REF000000003548,3548.0,B2315,2025-12-20,33.0,,,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003549,AUTH00003549,453244******9582,453244,9582,02/31,MASTERCARD,DEBIT,2025-12-18,04:30:30,2025-12-18T04:30:30.352515,15330.09,GBP,,,20.0,PREAUTH,90000.0,CITI173214,,5814.0,,Ahmedabad,,IND,,,TRM99976,2.0,0.0,Y,A349OJ,0,,2025-12-18,,U,Y,CITI0001,453245.0,453244,VISA419997197,,35.0,24.95,REF000000003549,3549.0,B8402,2025-12-19,,,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003550,AUTH00003550,691813******2496,691813,2496,11/24,AMEX,DEBIT,2025-11-16,04:30:30,2025-11-16T04:30:30.352515,3523.85,INR,,,20.0,PREAUTH,20000.0,CITI583096,,5921.0,,,Kerala,ARE,118829.0,,TRM52482,2.0,0.0,Y,,0,,2025-11-16,P,,Y,CITI0001,453241.0,691813,VISA949661239,195.87,,13.89,REF000000003550,3550.0,B3518,2025-11-19,78.0,MEDIUM,U,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003551,AUTH00003551,245089******2715,245089,2715,02/23,AMEX,DEBIT,2025-11-30,04:30:30,2025-11-30T04:30:30.352515,2911.39,INR,,,0.0,PREAUTH,0.0,CITI410835,Kibe-Bera,,,Nagpur,,GBR,188000.0,,TRM51313,2.0,0.0,Y,,0,,2025-11-30,A,U,,CITI0001,453245.0,245089,VISA790179874,,36.5,,REF000000003551,3551.0,B3104,2025-12-03,,MEDIUM,N,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003552,AUTH00003552,453244******8209,453244,8209,08/27,AMEX,PREPAID,2025-12-08,04:30:30,2025-12-08T04:30:30.352515,18729.95,INR,,,0.0,PURCHASE,0.0,CITI421265,"Char, Behl and Handa",5311.0,,Lucknow,,USA,691036.0,,TRM15563,5.0,1.0,Y,A962GZ,0,,2025-12-08,N,M,Y,CITI0001,453241.0,453244,VISA216451035,,,3.33,REF000000003552,3552.0,B4252,2025-12-11,98.0,,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
,AUTH00003553,120271******8103,120271,8103,02/26,MASTERCARD,DEBIT,2025-11-19,04:30:30,2025-11-19T04:30:30.352515,18592.62,,,,9.0,PURCHASE,20000.0,CITI440631,,,,Jaipur,,IND,949806.0,,TRM53932,10.0,1.0,,A505LO,0,,0000-00-00,,P,N,CITI0001,453241.0,120271,VISA664409999,-93.15,,9.78,REF000000003553,3553.0,B3688,2025-11-22,,MEDIUM,Y,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003554,AUTH00003554,453244******9983,453244,9983,11/26,AMEX,DEBIT,2025-12-16,04:30:30,2025-12-16T04:30:30.352515,539.14,INR,,,21.0,CASH_WITHDRAWAL,20000.0,CITI993187,Jain-Chandra,5999.0,,Bangalore,Arunachal Pradesh,IND,866796.0,,TRM12553,7.0,1.0,N,A116NS,0,,2025-12-16,,S,Y,CITI0001,453246.0,453244,VISA590658110,54.78,,5.96,REF000000003554,3554.0,B2680,2025-12-18,,MEDIUM,,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003555,AUTH00003555,453245******6105,453245,6105,09/31,DISCOVER,CREDIT,2025-11-21,04:30:30,2025-11-21T04:30:30.352515,21285.94,EUR,19603.12,,9.0,PURCHASE,20000.0,CITI520285,Nigam-Randhawa,4121.0,,Ahmedabad,,ARE,272401.0,"H.No. 503
Lad Zila",TRM55310,10.0,6.0,N,A000KS,0,,2025-11-21,S,,Y,CITI0001,453241.0,453245,VISA475478395,176.36,,,REF000000003555,3555.0,B8232,2025-11-23,,HIGH,Y,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003556,AUTH00003556,632889******4875,632889,4875,02/27,DISCOVER,CREDIT,2025-12-24,04:30:30,2025-12-24T04:30:30.352515,18755.58,INR,,,21.0,PURCHASE,90000.0,CITI967979,Kuruvilla PLC,5813.0,,Pune,Chhattisgarh,USA,524661.0,,TRM37022,7.0,8.0,Y,A122WZ,0,,2025-12-24,P,U,Y,CITI0001,453244.0,632889,VISA645969997,,,,REF000000003556,3556.0,B9447,2025-12-26,,,Y,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003557,AUTH00003557,431257******4647,431257,4647,04/29,AMEX,DEBIT,2026-01-03,04:30:30,2026-01-03T04:30:30.352515,11383.26,INR,,,0.0,PREAUTH,10000.0,CITI895690,Anand-Iyengar,,,Hyderabad,Manipur,ARE,,,TRM35702,90.0,0.0,Y,A921IM,0,,2026-01-03,N,,,CITI0001,453243.0,431257,VISA645699787,43.77,14.17,,REF000000003557,3557.0,B9750,2026-01-05,,,U,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI0000003558,AUTH00003558,453246******5244,453246,5244,01/22,MASTERCARD,DEBIT,2025-12-16,04:30:30,2025-12-16T04:30:30.352515,6080.33,AED,,,9.0,CASH_WITHDRAWAL,10000.0,CITI702195,Johal-Uppal,5411.0,,Jaipur,Andhra Pradesh,USA,,"43, Mody Circle",TRM74355,2.0,8.0,N,A649BA,0,,2025-12-16,R,U,Y,CITI0001,453243.0,453246,VISA927150756,,,,REF000000003558,3558.0,B1635,2025-12-19,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.352515
,AUTH00003559,453245******4062,453245,4062,03/28,DISCOVER,DEBIT,2025-11-06,04:30:30,2025-11-06T04:30:30.352515,0.0,INR,,EUR,-1.0,PURCHASE,0.0,CITI231151,Patla-Chaudhuri,4121.0,,Mumbai,Odisha,SGP,901091.0,,TRM69646,5.0,1.0,Y,A241NT,0,,2025-11-06,,,,CITI0001,453242.0,453245,VISA357295838,43.2,28.79,6.75,000000000000,999999.0,B8627,2025-11-07,,,,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI-3560,AUTH00003560,2983611,298361,3611,05/28,DISCOVER,CREDIT,2025-11-10,04:30:30,2025-11-10T04:30:30.352515,6294.19,INR,,,20.0,PURCHASE,20000.0,CITI168625,Nair-Dugar,,,,,USA,,,TRM63538,81.0,8.0,UNKNOWN,ERROR,81,,2025-11-10,,S,N,CITI0001,453246.0,298361,VISA284457463,191.47,42.55,,REF000000003560,3560.0,B1924,2025-11-13,62.0,,U,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
CITI-3561,AUTH00003561,453242******9352,453242,9352,99/99,DISCOVER,CREDIT,2025-11-22,04:30:30,2025-11-22T04:30:30.352515,-0.01,INR,,EUR,21.0,PREAUTH,20000.0,CITI567317,Shanker-Dua,5942.0,,Nagpur,Odisha,USA,957214.0,"H.No. 236, Padmanabhan Marg",TRM12211,10.0,8.0,Y,A198SL,0,,2025-11-22,U,M,Y,CITI0001,453242.0,453242,VISA613958869,,,,REF000000003561,3561.0,B4703,2025-11-24,10.0,HIGH,U,,CITI,CITI_BANK,2026-01-05T04:30:30.352515
,AUTH00003562,453246******7177,453246,7177,04/28,DISCOVER,CREDIT,2026-12-12,04:30:30,2026-12-12T04:30:30.352515,12799.54,INR,-950.03,EUR,20.0,PREAUTH,20000.0,CITI229806,"Dalal, Gupta and Pathak",5411.0,,Indore,,ARE,258714.0,,TRM73190,2.0,0.0,Y,A487WY,0,,2026-12-12,,S,Y,CITI0001,453241.0,453246,,145.3,33.53,22.89,REF000000003562,,B1977,2026-12-13,69.0,MEDIUM,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.352515
3563,AUTH00003563,999999******9999,999999,9999,01/30,MASTERCARD,DEBIT,2025-12-28,04:30:30,invalid_timestamp,704.29,INR,,,9.0,,20000.0,CITI463131,,5813.0,,Chandigarh,Gujarat,SGP,739060.0,,TRM79747,90.0,6.0,Y,A164PP,85,,2025-12-28,S,P,Y,CITI0001,453246.0,999999,ERROR,0.0,33.1,21.13,REF000000003563,3563.0,B9576,2025-12-31,34.0,HIGH,Y,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.357584
,AUTH00003564,453246******6519,453246,6519,02/99,MASTERCARD,CREDIT,2025-11-19,04:30:30,2038-01-19T03:14:07,24626.23,AED,,,0.0,,10000.0,,,5814.0,,Ahmedabad,,USA,273649.0,,TRM85213,5.0,1.0,N,,0,,,E,,Y,CITI0001,453241.0,453246,VISA335964863,185.25,44.04,15.82,REF000000003564,3564.0,,2025-11-22,81.0,HIGH,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.357584
CITI-3565,AUTH00003565,453242******9189,453242,9189,08/30,AMEX,PREPAID,0000-00-00,04:30:30,2026-06-30T04:30:30.357584,15435.13,SGD,-214.64,,21.0,CASH_WITHDRAWAL,0.0,CITI684380,,5661.0,,Lucknow,,GBR,,,TRM33513,90.0,8.0,UNKNOWN,,0,,2026-06-30,S,M,,CITI0001,453246.0,453242,VISA258563195,90.07,,,REF000000003565,3565.0,B7211,2026-07-03,,,U,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.357584
CITI0000003566,AUTH00003566,295023******8395,295023,8395,02/26,MASTERCARD,PREPAID,2025-11-09,04:30:30,2025-11-09T04:30:30.357584,18003.96,INR,,,20.0,CASH_WITHDRAWAL,0.0,CITI210286,,5541.0,,Indore,Karnataka,ARE,360935.0,,TRM84296,81.0,8.0,Y,A975AR,0,,2025-11-09,E,S,Y,CITI0001,453243.0,295023,VISA142147275,,46.51,8.7,REF000000003566,3566.0,B8040,2025-11-10,,HIGH,,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.357584
CITI0000003567,AUTH00003567,453242******3071,453242,3071,05/31,AMEX,DEBIT,2026-06-18,04:30:30,2026-06-18T04:30:30.357584,6582.47,INR,20986.15,,1.0,PURCHASE,90000.0,CITI550099,Bakshi LLC,5661.0,,,Uttarakhand,GBR,857616.0,"89, Muni Circle",TRM84448,2.0,1.0,N,A415FI,14,,2026-06-18,Y,P,Y,CITI0001,453244.0,453242,VISA597269692,,5.17,,REF000000003567,3567.0,B5533,2026-06-21,,,U,,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI,AUTH00003568,923256******1631,923256,1631,08/29,VISA,PREPAID,2025-12-04,04:30:30,2025-12-04T04:30:30.358348,10585.71,INR,11276.23,EUR,99.0,VOID,20000.0,CITI289622,TEST MERCHANT,5651.0,,Nagpur,Punjab,IND,707031.0,"H.No. 15
Madan Road",TRM54689,7.0,2.0,Y,A669CO,0,,2025-12-04,S,P,,CITI0001,453245.0,923256,VISA262147774,102.75,,,REF000000003568,3568.0,,2025-12-05,,MEDIUM,,,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI,AUTH00003569,453242******5413,453242,5413,07/30,DISCOVER,CREDIT,2025-12-06,04:30:30,2025-12-06T04:30:30.358348,-0.01,SGD,,USD,21.0,CASH_WITHDRAWAL,20000.0,CITI334119,Chaudhary Group,5661.0,,Kochi,,SGP,123.0,,TRM43775,2.0,2.0,Y,A988EB,0,,2025-12-06,A,U,N,CITI0001,453245.0,453242,VISA156143527,,,,REF000000003569,3569.0,,2025-12-08,,MEDIUM,,,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI0000003570,AUTH00003570,903684******9396,903684,9396,10/27,AMEX,DEBIT,2025-12-05,04:30:30,2025-12-05T04:30:30.358348,6140.42,INR,,,21.0,PURCHASE,20000.0,CITI965736,Palla-Wagle,,,,,ARE,805810.0,"H.No. 765
Kalita Marg",TRM61264,90.0,8.0,Y,A835UF,0,,2025-12-05,R,,N,CITI0001,453245.0,903684,VISA401609073,,23.55,,REF000000003570,3570.0,B9228,2025-12-07,,,,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI0000003571,AUTH00003571,453246******9471,453246,9471,04/30,DISCOVER,PREPAID,2025-12-18,04:30:30,2025-12-18T04:30:30.358348,11347.07,INR,,,0.0,PURCHASE,20000.0,CITI490578,"Bhatnagar, Nagi and Aurora",5661.0,,Chandigarh,Manipur,USA,703053.0,"465, Sule Street",TRM85187,81.0,2.0,N,A544PY,0,,2025-12-18,U,U,,CITI0001,453241.0,453246,VISA119187663,182.8,39.38,17.18,REF000000003571,3571.0,B9415,2025-12-20,71.0,,N,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.358348
,AUTH00003572,106969******6900,106969,6900,,AMEX,DEBIT,2025-11-18,04:30:30,2025-11-18T04:30:30.358348,2258.2,INR,,EUR,9.0,REFUND,0.0,CITI952594,Thakur-Shroff,5311.0,,Chennai,UNKNOWN,USA,781249.0,,TRM68804,81.0,2.0,Y,A891OK,0,,2025-11-18,E,,NO,CITI0001,453243.0,106969,VISA751485586,,,,REF000000003572,3572.0,,2025-11-20,88.0,,N,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI0000003753,AUTH00003573,000000******0000,0,0,07/30,DISCOVER,CREDIT,2026-02-11,04:30:30,2026-02-11T04:30:30.358348,16151.02,INR,,USD,21.0,PREAUTH,0.0,,"Prasad, Gandhi and Khosla",7523.0,,Hyderabad,Assam,ARE,,"H.No. 14, Rout",TRM41278,10.0,1.0,N,A011WT,0,,2026-02-11,E,N,,CITI0001,453246.0,0,VISA113087783,42.54,,,REF000000003573,3573.0,B3298,2026-02-14,89.0,,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.358348
,AUTH00003574,000000******0000,0,0,07/31,VISA,DEBIT,2025-12-31,04:30:30,2025-12-31T04:30:30.358348,24298.84,EUR,24094.4,,9.0,VOID,0.0,CITI629681,,5691.0,,Nagpur,West Bengal,INDIA,619547.0,"H.No. 254
Ganesan Zila",TRM76217,7.0,8.0,YES,A704YL,83,,2025-12-31,N,X,,CITI0001,453241.0,0,VISA938040471,193.9,,11.26,REF000000003574,3574.0,B3194,2026-01-01,,LOW,A,,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI0000003575,AUTH00003575,453246******6547,453246,6547,03/32,DISCOVER,DEBIT,2025-12-28,04:30:30,2025-12-28T04:30:30.358348,1133.92,SGD,,,0.0,PREAUTH,90000.0,CITI882683,Sekhon Group,5411.0,,Jaipur,Nagaland,ARE,255600.0,,TRM84701,2.0,0.0,N,,0,,2025-12-28,,S,N,CITI0001,453246.0,453246,VISA370002918,135.75,,14.43,REF000000003575,3575.0,B9058,2025-12-30,,MEDIUM,Y,,CITI,CITI_BANK,2026-01-05T04:30:30.358348
CITI0000003576,AUTH00003576,453241******2946,453241,2946,03/30,AMEX,DEBIT,2025-12-03,04:30:30,2025-12-03T04:30:30.358348,5769.89,INR,3743.27,USD,9.0,VOID,10000.0,CITI663024,Raju and Sons,4121.0,,Chandigarh,,ARE,457641.0,,TRM41340,7.0,8.0,N,A482BI,0,,2025-12-03,N,S,N,CITI0001,453244.0,453241,VISA473225400,,25.67,11.84,REF000000003576,3576.0,B3727,2025-12-06,,LOW,A,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.358348
