txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
HDFC0000002101,AUTH00002101,453213******3479,453213,3479,05/29,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.241277,6245.26,INR,,,21,REFUND,000000,HDFC607962,Kalita Group,5912,,Jaipur,Mizoram,IND,439321,"H.No. 506
Barman Ganj",TRM78030,02,00,Y,A663BA,00,,2025-12-26,U,M,N,HDFC0001,453211,453213,VISA389898725,49.63,39.71,12.61,REF000000002101,002101,B5352,2025-12-27,75.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.241277
HDFC0000000232,AUTH00000232,453214******7755,453214,7755,04/27,VISA,CREDIT,2025-12-24,23:10:56,2025-12-24T23:10:56.961175,1099.05,INR,,,01,REFUND,000000,HDFC502740,Kohli PLC,5912,,Delhi,Goa,IND,139235,"H.No. 86, Kata Chowk",TRM19552,90,00,N,A622OQ,00,,2025-12-24,N,P,Y,HDFC0001,453214,453214,VISA505475993,,30.04,,REF000000000232,000232,B9046,2025-12-25,36.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.961175
HDFC0000000862,AUTH00000862,453213******8395,453213,8395,06/26,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.093938,7705.76,INR,,,00,CASH_WITHDRAWAL,000000,HDFC186057,Warrior Inc,5661,,Mumbai,Andhra Pradesh,IND,290497,,TRM26841,05,00,N,A595UF,05,,2025-12-18,U,U,Y,HDFC0001,453212,453213,VISA619159680,56.86,25.24,12.02,REF000000000862,000862,B3549,2025-12-19,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000003472,AUTH00003472,453213******0088,453213,0088,03/30,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.403601,9107.14,INR,,,21,PURCHASE,000000,HDFC650143,"Sachdeva, Bhalla and Om",5541,,Kolkata,Manipur,IND,738706,,TRM68735,05,00,N,,51,,2025-12-14,Y,N,Y,HDFC0001,453212,453213,VISA480988890,20.37,30.27,,REF000000003472,003472,B2527,2025-12-15,94.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.403601
HDFC0000000341,AUTH00000341,453213******3239,453213,3239,12/26,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.008340,5203.65,INR,,,21,PURCHASE,000000,HDFC542627,"Dugar, Tiwari and Singh",4121,,Delhi,West Bengal,IND,272631,"175
Narayanan Ganj",TRM54260,05,00,Y,A408OJ,00,,2025-12-18,Y,M,Y,HDFC0001,453213,453213,VISA277085723,82.72,8.72,,REF000000000341,000341,B2609,2025-12-19,68.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.010350
HDFC0000002103,AUTH00002103,453211******4640,453211,4640,06/30,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.241277,-2895.21,INR,,,20,PURCHASE,000000,HDFC105001,"Dara, Apte and Kalita",5812,,Ahmedabad,Odisha,IND,535326,"12/03, Dhar Nagar",TRM58998,02,00,Y,,51,,2025-12-31,U,P,Y,HDFC0001,453211,453211,VISA437702629,,23.13,12.02,REF000000002103,002103,B5103,2026-01-01,,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.241277
HDFC0000001009,AUTH00001009,453211******7473,453211,7473,09/29,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.113219,-664.3,INR,,,21,REFUND,000000,HDFC756480,"Pandit, Zachariah and Basu",5814,,Kolkata,Punjab,IND,344062,,TRM96382,05,00,N,A351EG,00,,2025-12-12,Y,M,Y,HDFC0001,453212,453211,VISA416029652,97.29,5.42,13.52,REF000000001009,001009,B3110,2025-12-13,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.113219
HDFC0000001904,AUTH00001904,453212******6205,453212,6205,10/27,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.219500,1684.02,INR,,,20,PURCHASE,000000,HDFC479701,Biswas Group,5999,,Hyderabad,Uttarakhand,IND,156315,,TRM98554,05,00,N,A074TP,91,,2025-12-25,U,U,Y,HDFC0001,453214,453212,VISA203192362,,45.68,16.4,REF000000001904,001904,B3747,2025-12-26,,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.219500
HDFC0000003124,AUTH00003124,453213******4892,453213,4892,12/27,VISA,CREDIT,2025-12-24,23:10:57,2025-12-24T23:10:57.361389,828.09,INR,,,00,REFUND,000000,HDFC826197,"Rattan, Mohan and Saraf",,,Delhi,Andhra Pradesh,IND,671007,"35
Pathak",TRM62341,81,00,N,A691LK,00,,2025-12-24,U,M,N,HDFC0001,453211,453213,VISA449730633,18.81,27.01,2.98,REF000000003124,003124,B8485,2025-12-25,47.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.361389
HDFC0000002460,AUTH00002460,453211******3647,453211,3647,08/29,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.283250,7843.19,INR,,,01,CASH_WITHDRAWAL,000000,HDFC120777,"Sem, Chauhan and Nayar",5912,,Mumbai,Madhya Pradesh,IND,774154,,TRM18687,02,00,Y,A756BU,91,,2025-12-26,Y,U,N,HDFC0001,453214,453211,VISA966172197,28.27,32.48,8.09,REF000000002460,002460,B1758,2025-12-27,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.283250
HDFC0000002580,AUTH00002580,453211******9128,453211,9128,11/30,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.296475,8590.15,INR,,,01,REFUND,000000,HDFC602792,"Chaudhry, Guha and Ranganathan",5661,,Delhi,Nagaland,IND,730507,,TRM57223,81,00,Y,A296DA,51,,2025-12-16,A,M,N,HDFC0001,453212,453211,VISA535060212,64.99,,16.89,REF000000002580,002580,B7474,2025-12-17,,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.296475
HDFC0000003690,AUTH00003690,453211******9767,453211,9767,12/29,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.428083,5612.83,INR,,,20,PURCHASE,000000,HDFC565475,Sanghvi-Sarna,,,Delhi,Jharkhand,IND,870903,"58/81
Master",TRM18301,90,00,N,A687OT,00,,2025-12-18,P,P,Y,HDFC0001,453212,453211,VISA686412193,,14.97,3.99,REF000000003690,003690,B9247,2025-12-19,12.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.428083
HDFC0000003313,AUTH00003313,453213******2121,453213,2121,07/26,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.386456,567.19,INR,,,01,PURCHASE,000000,HDFC996602,Varma LLC,5999,,Ahmedabad,Bihar,IND,968322,,TRM65874,02,00,Y,A769RY,51,,2025-12-23,Y,U,N,HDFC0001,453211,453213,VISA191322442,10.87,,11.16,REF000000003313,003313,B5725,2025-12-24,42.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.386456
HDFC0000001425,AUTH00001425,453214******9513,453214,9513,10/30,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.160188,1120.02,INR,,,01,REFUND,000000,HDFC344544,"Dhillon, Choudhary and Loyal",7011,,Lucknow,Telangana,IND,434336,"41/48
Raval Road",TRM33629,02,00,N,A019GP,91,,2025-12-17,Y,N,N,HDFC0001,453214,453214,VISA226034078,45.31,,4.1,REF000000001425,001425,B9070,2025-12-18,8.0,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.160188
HDFC0000000347,AUTH00000347,453212******4914,453212,4914,02/30,VISA,CREDIT,2025-12-07,23:10:57,2025-12-07T23:10:57.010350,6410.92,INR,,,20,PURCHASE,000000,HDFC665422,Rout Inc,5732,,Pune,Himachal Pradesh,IND,127657,"163, Halder Chowk",TRM63382,02,00,Y,A516CO,05,,2025-12-07,N,N,Y,HDFC0001,453212,453212,VISA584571024,40.39,,2.66,REF000000000347,000347,B5816,2025-12-08,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.011356
HDFC0000002920,AUTH00002920,453211******2094,453211,2094,04/29,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.335843,465.19,INR,,,21,CASH_WITHDRAWAL,000000,HDFC640298,"Parikh, Mohanty and Mittal",5411,,Delhi,,IND,591827,"H.No. 578, Sheth Ganj",TRM48607,05,00,N,A926SB,51,,2025-12-18,Y,N,Y,HDFC0001,453214,453211,VISA760924540,41.74,,11.78,REF000000002920,002920,B7853,2025-12-19,77.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000003071,AUTH00003071,453213******2766,453213,2766,06/28,VISA,CREDIT,2025-12-30,23:10:57,2025-12-30T23:10:57.353878,6032.12,INR,,,01,PURCHASE,000000,HDFC587034,"Parekh, Amble and Mitra",5691,,Chennai,Uttar Pradesh,IND,,"H.No. 860, Iyer Road",TRM80173,05,00,N,A171XV,05,,2025-12-30,A,N,Y,HDFC0001,453213,453213,VISA282708768,59.48,,16.87,REF000000003071,003071,B4510,2025-12-31,64.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.353878
HDFC0000001389,AUTH00001389,453212******0688,453212,0688,07/30,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.157574,-5120.23,INR,,,21,PURCHASE,000000,HDFC702263,Borah LLC,7011,,Mumbai,Tripura,IND,243103,"59/376
Das Marg",TRM28478,81,00,N,,00,,2025-12-25,N,U,Y,HDFC0001,453214,453212,VISA518944016,56.79,35.87,,REF000000001389,001389,B8074,2025-12-26,16.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.157574
HDFC0000002574,AUTH00002574,453213******7177,453213,7177,11/30,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.295475,8562.09,INR,,,00,CASH_WITHDRAWAL,000000,HDFC503185,Purohit-Dhawan,5921,,Kolkata,Telangana,IND,849111,,TRM66810,05,00,N,A950EA,91,,2025-12-19,U,N,Y,HDFC0001,453211,453213,VISA968640306,66.41,12.26,,REF000000002574,002574,B4110,2025-12-20,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.295475
HDFC0000001653,AUTH00001653,453212******0161,453212,0161,02/30,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.189884,6223.88,INR,,,20,REFUND,000000,HDFC411581,Sha-Vig,5999,,Chennai,Odisha,IND,478697,,TRM11799,81,00,Y,,91,,2026-01-02,P,P,N,HDFC0001,453213,453212,VISA103913624,11.08,19.26,13.78,REF000000001653,001653,B9493,2026-01-03,,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.189884
HDFC0000000631,AUTH00000631,453211******1794,453211,1794,11/26,VISA,CREDIT,2025-12-05,23:10:57,2025-12-05T23:10:57.069357,3131.69,INR,,,21,PURCHASE,000000,HDFC626729,Choudhury PLC,5411,,Lucknow,Telangana,IND,945857,"98/47, Khanna Zila",TRM60645,90,00,Y,A915VL,91,,2025-12-05,U,N,Y,HDFC0001,453211,453211,VISA312528425,,20.92,6.89,REF000000000631,000631,B8762,2025-12-06,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.069954
HDFC0000001285,AUTH00001285,453214******0170,453214,0170,10/29,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.144757,4725.2,INR,,,21,REFUND,000000,HDFC148739,Karan-Khatri,,,Bangalore,,IND,362108,"80/037, Basak Nagar",TRM66372,81,00,Y,A332IG,05,,2025-12-06,N,N,N,HDFC0001,453213,453214,VISA294000594,,9.56,19.49,REF000000001285,001285,B7576,2025-12-07,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.144757
HDFC0000001488,AUTH00001488,453214******9203,453214,9203,06/28,VISA,CREDIT,2026-01-13,23:10:57,2025-12-23T23:10:57.170250,5253.95,INR,,,20,PURCHASE,000000,HDFC590231,Handa-Loke,5541,,Hyderabad,Madhya Pradesh,IND,,,TRM94340,05,00,N,A823LY,05,,2025-12-23,A,N,N,HDFC0001,453212,453214,VISA325498409,13.58,23.22,,REF000000001488,001488,B3184,2025-12-24,4.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.170250
HDFC0000003416,AUTH00003416,453214******4718,453214,4718,12/28,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.396949,2093.47,INR,,,01,CASH_WITHDRAWAL,000000,HDFC954565,"Vora, Prashad and Tandon",5651,,Ahmedabad,Nagaland,IND,350611,"H.No. 47
Biswas Nagar",TRM46631,81,00,N,A897WF,91,,2025-12-14,Y,U,N,HDFC0001,453214,453214,VISA126463864,46.5,23.04,2.33,REF000000003416,003416,B4533,2025-12-15,97.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.398044
HDFC0000000654,AUTH00000654,453212******2266,453212,2266,01/26,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.073894,8982.27,INR,,,01,PURCHASE,000000,HDFC635725,Gade-Sibal,5311,,Ahmedabad,Maharashtra,IND,917264,,TRM47496,81,00,N,A170CW,91,,2025-12-10,N,N,Y,HDFC0001,453214,453212,VISA307785881,,28.33,15.37,REF000000000654,000654,B2296,2025-12-11,21.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.073894
HDFC0000003106,AUTH00003106,453214******8491,453214,8491,04/29,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.358697,6151.37,INR,,,21,CASH_WITHDRAWAL,000000,HDFC470818,Sandhu PLC,7011,,Delhi,Andhra Pradesh,IND,208113,,TRM52715,81,00,N,A571XE,00,,2025-12-06,A,N,Y,HDFC0001,453214,453214,VISA399675963,86.6,,,REF000000003106,003106,B2216,2025-12-07,90.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.358697
HDFC0000000859,AUTH00000859,453214******0054,453214,0054,10/26,VISA,CREDIT,2025-12-20,23:10:57,2025-12-20T23:10:57.093938,3230.91,INR,,,20,REFUND,000000,HDFC218814,Rattan-Magar,5912,,Hyderabad,Gujarat,IND,438186,"H.No. 293, Andra",TRM18802,02,00,N,A878TU,05,,2025-12-20,P,U,Y,HDFC0001,453214,453214,VISA210755171,26.96,47.2,15.95,REF000000000859,000859,B7658,2025-12-21,25.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000001780,AUTH00001780,453211******9972,453211,9972,11/30,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.204504,7728.53,INR,,,01,PURCHASE,000000,HDFC837696,Thaman-Randhawa,4121,,Lucknow,Uttar Pradesh,IND,595445,,TRM77771,81,00,N,A800JY,91,,2025-12-10,N,N,N,HDFC0001,453214,453211,VISA416987099,30.71,26.05,19.27,REF000000001780,001780,B4108,2025-12-11,,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.204504
HDFC0000000098,AUTH00000098,170154******8051,170154,8051,04/28,VISA,CREDIT,2025-12-17,23:10:56,2025-12-17T23:10:56.941196,4791.57,INR,,,00,CASH_WITHDRAWAL,000000,HDFC880762,Kohli-Dass,5999,,Hyderabad,Uttar Pradesh,IND,370233,,TRM63970,05,00,N,A931WJ,05,,2025-12-17,U,N,N,HDFC0001,453213,170154,VISA449063037,53.87,45.03,7.16,REF000000000098,000098,B3373,2025-12-18,81.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.941196
HDFC0000000793,AUTH00000793,453213******1291,453213,1291,02/26,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.090239,9788.09,INR,,,21,CASH_WITHDRAWAL,000000,HDFC888981,"Sahni, Vohra and Saha",5942,,Bangalore,Rajasthan,IND,402276,,TRM88149,90,00,Y,A462LX,05,,2026-01-02,P,N,N,HDFC0001,453213,453213,VISA921062022,83.08,43.43,,REF000000000793,000793,B6178,2026-01-03,33.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.090239
HDFC0000002325,AUTH00002325,453212******7865,453212,7865,12/30,VISA,CREDIT,2025-12-07,23:10:57,2025-12-07T23:10:57.269649,1069.75,INR,,,20,PURCHASE,000000,HDFC668496,"Narayanan, Zacharia and Loyal",5541,,Bangalore,Maharashtra,IND,,"79/30
Ahuja Ganj",TRM27925,05,00,Y,A285NK,91,,2025-12-07,Y,M,N,HDFC0001,453214,453212,VISA644652931,31.1,45.37,8.7,REF000000002325,002325,B3505,2025-12-08,84.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.269649
HDFC0000002969,AUTH00002969,453213******0246,453213,0246,09/30,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.341307,4049.55,INR,,,00,CASH_WITHDRAWAL,000000,HDFC933001,"Rattan, Dasgupta and Singh",5814,,Kolkata,Jharkhand,IND,,"59/02
Dayal Marg",TRM48153,05,00,N,A976FH,00,,2026-01-03,Y,M,Y,HDFC0001,453213,453213,VISA767534306,,15.92,3.19,REF000000002969,002969,B8668,2026-01-04,47.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.341307
HDFC0000000275,AUTH00000275,453213******0234,453213,0234,03/30,VISA,CREDIT,2026-01-07,23:10:56,2025-12-22T23:10:56.965836,142.28,INR,,,01,PURCHASE,000000,HDFC828833,Morar-Sheth,5411,,Mumbai,Himachal Pradesh,IND,875788,"H.No. 249, Kale Nagar",TRM58719,90,00,Y,A521TP,05,,2025-12-22,U,N,Y,HDFC0001,453213,453213,VISA217458307,12.7,23.16,17.15,REF000000000275,000275,B6260,2025-12-23,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.965836
HDFC0000002658,AUTH00002658,453212******1370,453212,1370,07/26,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.304913,1758.53,INR,,,01,PURCHASE,000000,HDFC287481,"Vohra, Tella and Chaudhari",5921,,Kolkata,,IND,775618,"H.No. 461, Kibe Marg",TRM48753,02,00,Y,A881AG,51,,2026-01-02,U,P,N,HDFC0001,453212,453212,VISA596993303,82.74,,13.7,REF000000002658,002658,B2041,2026-01-03,95.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.304913
HDFC0000001830,AUTH00001830,453213******9146,453213,9146,12/26,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.211150,1081.24,INR,,,21,CASH_WITHDRAWAL,000000,HDFC299072,Pandey PLC,5921,,Ahmedabad,Maharashtra,IND,,,TRM28945,90,00,Y,A983IS,05,,2025-12-25,Y,N,N,HDFC0001,453213,453213,VISA465213843,49.11,12.74,,REF000000001830,001830,B3335,2025-12-26,,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.211150
HDFC0000003816,AUTH00003816,453211******3740,453211,3740,07/30,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.446262,749.05,INR,,,01,REFUND,000000,HDFC772020,Ben LLC,5541,,Mumbai,,IND,542193,"62, Purohit",TRM55105,05,00,N,A965LV,91,,2025-12-14,U,P,Y,HDFC0001,453211,453211,VISA302821710,23.91,15.99,2.97,REF000000003816,003816,B3879,2025-12-15,,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.446262
HDFC0000001679,AUTH00001679,453214******5410,453214,5410,04/27,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.192988,2371.61,INR,,,21,PURCHASE,000000,HDFC537089,Tailor Inc,5999,,Bangalore,Tripura,IND,904323,"32/798
Pandya Nagar",TRM82362,05,00,N,A950OQ,05,,2025-12-21,P,P,N,HDFC0001,453212,453214,VISA929339188,,11.65,,REF000000001679,001679,B1972,2025-12-22,52.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.192988
HDFC0000002811,AUTH00002811,453213******4605,453213,4605,02/27,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.322329,3742.22,INR,,,20,REFUND,000000,HDFC961091,"Sabharwal, Dalal and Tella",5541,,Lucknow,Sikkim,IND,693514,,TRM13803,02,00,N,A307US,00,,2025-12-31,N,N,N,HDFC0001,453214,453213,VISA545802086,,,2.49,REF000000002811,002811,B5468,2026-01-01,48.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.322329
HDFC0000002498,AUTH00002498,453212******7302,453212,7302,06/28,VISA,CREDIT,2026-01-13,23:10:57,2026-01-03T23:10:57.287408,4309.84,INR,,,01,REFUND,000000,HDFC691674,"Pingle, Sheth and Khurana",5942,,Delhi,Tripura,IND,881704,"12/18, Dubey Path",TRM56688,05,00,Y,A734FF,05,,2026-01-03,A,U,N,HDFC0001,453212,453212,VISA124269928,,,11.19,REF000000002498,002498,B2024,2026-01-04,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.287408
HDFC0000003225,AUTH00003225,453214******4358,453214,4358,02/29,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.373860,1487.07,INR,,,20,CASH_WITHDRAWAL,000000,HDFC562232,"Ramesh, Bhandari and Kalla",5661,,Delhi,Chhattisgarh,IND,513143,"H.No. 394
Trivedi Ganj",TRM17351,90,00,N,A844JD,51,,2026-01-01,P,P,Y,HDFC0001,453211,453214,VISA542202070,56.35,33.57,9.62,REF000000003225,003225,B5500,2026-01-02,64.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.373860
HDFC0000002051,AUTH00002051,453212******4325,453212,4325,05/26,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.235209,5240.44,INR,,,21,PURCHASE,000000,HDFC243770,Ghosh-Minhas,5812,,Pune,Uttarakhand,IND,810129,,TRM79521,02,00,N,A485WB,91,,2025-12-21,P,M,Y,HDFC0001,453211,453212,VISA885983131,47.97,47.54,,REF000000002051,002051,B4648,2025-12-22,10.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.235209
HDFC0000002090,AUTH00002090,453211******9616,453211,9616,11/29,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.240768,4363.12,INR,,,00,PURCHASE,000000,HDFC760069,Rastogi-Mallick,5921,,Jaipur,Rajasthan,IND,695850,,TRM98916,90,00,N,A078IA,05,,2025-12-31,A,M,N,HDFC0001,453213,453211,VISA689891123,86.07,,17.73,REF000000002090,002090,B1750,2026-01-01,,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.240768
HDFC0000000984,AUTH00000984,453211******6033,453211,6033,01/30,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.110104,5374.71,INR,,,20,PURCHASE,000000,HDFC769939,Sarma-Mangal,5814,,Chennai,Haryana,IND,527202,,TRM67031,05,00,N,A326HZ,05,,2025-12-14,P,U,Y,HDFC0001,453213,453211,VISA852995786,73.34,11.49,10.83,REF000000000984,000984,B5755,2025-12-15,,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.111210
HDFC0000001878,AUTH00001878,453211******7202,453211,7202,08/30,VISA,CREDIT,2025-12-22,23:10:57,2025-12-22T23:10:57.216411,522.72,INR,,,01,REFUND,000000,HDFC264727,Amble Ltd,5921,,Chennai,Karnataka,IND,,"15
Seshadri Road",TRM80136,81,00,Y,A315YY,51,,2025-12-22,A,U,Y,HDFC0001,453211,453211,VISA409604775,80.31,8.23,11.65,REF000000001878,001878,B4553,2025-12-23,39.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.216411
HDFC0000000674,AUTH00000674,453211******3066,453211,3066,07/29,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.076240,275.96,INR,,,20,REFUND,000000,HDFC737047,Dada-Talwar,7011,,Lucknow,Punjab,IND,516508,"60
Mani Street",TRM42186,02,00,Y,A375CO,91,,2025-12-15,Y,M,N,HDFC0001,453211,453211,VISA896919869,57.06,,,REF000000000674,000674,B9117,2025-12-16,8.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.076240
HDFC0000001856,AUTH00001856,568212******2411,568212,2411,08/28,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.212999,8137.07,INR,,,20,PURCHASE,000000,HDFC499155,"Batta, Patil and Morar",5942,,Chennai,Punjab,IND,637508,"H.No. 77, Luthra Road",TRM48769,05,00,N,A735ON,05,,2025-12-12,U,M,Y,HDFC0001,453213,568212,VISA932440520,,23.04,9.91,REF000000001856,001856,B1668,2025-12-13,,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.212999
HDFC0000003885,AUTH00003885,453212******3938,453212,3938,07/27,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.454972,270.85,INR,,,20,REFUND,000000,HDFC425826,Kakar Group,5732,,Chennai,Mizoram,IND,304945,,TRM74740,90,00,N,A253CG,05,,2025-12-19,U,P,Y,HDFC0001,453214,453212,VISA233870846,45.94,46.05,2.34,REF000000003885,003885,B9463,2025-12-20,66.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.454972
HDFC0000001840,AUTH00001840,453213******0790,453213,0790,02/27,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.211150,7709.29,INR,,,21,PURCHASE,000000,HDFC451025,Baral-Ranganathan,5812,,Delhi,Madhya Pradesh,IND,961663,,TRM68144,02,00,Y,A489DB,91,,2025-12-28,A,N,N,HDFC0001,453214,453213,VISA699547852,76.42,38.06,7.07,REF000000001840,001840,B7428,2025-12-29,19.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.211150
HDFC0000003455,AUTH00003455,453211******5915,453211,5915,03/28,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.402332,2853.9,INR,,,01,PURCHASE,000000,HDFC294493,Kannan-Savant,7011,,Hyderabad,Goa,IND,684641,"734, Thakur Road",TRM47798,02,00,N,A365AE,51,,2025-12-21,Y,P,N,HDFC0001,453211,453211,VISA910646517,,35.85,5.09,REF000000003455,003455,B2300,2025-12-22,10.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.402332
HDFC0000001615,AUTH00001615,453213******0068,453213,0068,12/28,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.184996,8506.37,INR,,,00,REFUND,000000,HDFC281894,Wali-Krishna,5661,,Hyderabad,Goa,IND,748167,"H.No. 66, Saran Road",TRM70793,05,00,N,A676DU,00,,2025-12-25,Y,U,Y,HDFC0001,453211,453213,VISA897988842,73.29,5.19,,REF000000001615,001615,B4458,2025-12-26,20.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.184996
